2025-12-16 00:20:52,165 - OPRO - INFO - 參數設定已備份至: ./logs_server/qwen2.5-7b/20251216_002052_qwen2.5-32b_mmlu/config_snapshot.yaml
2025-12-16 00:20:52,165 - OPRO - INFO - ==================================================
2025-12-16 00:20:52,165 - OPRO - INFO - Experiment Start: 20251216_002052_qwen2.5-32b_mmlu
2025-12-16 00:20:52,165 - OPRO - INFO - Target Model: qwen2.5:7b
2025-12-16 00:20:52,165 - OPRO - INFO - ==================================================
2025-12-16 00:20:52,165 - OPRO - INFO - 開始 OPRO 優化任務: all_specified on mmlu
2025-12-16 00:20:52,208 - OPRO - INFO - 資料統計: 總筆數=1058
2025-12-16 00:20:52,208 - OPRO - INFO - 分割結果: Train=846, Eval/Test=212
2025-12-16 00:20:52,208 - OPRO - INFO - 評估初始指令...
2025-12-16 00:21:52,277 - OPRO - WARNING - Ollama API 失敗 (http://140.113.86.14:11434/api/chat) - 嘗試 1: HTTPConnectionPool(host='140.113.86.14', port=11434): Read timed out. (read timeout=60)
2025-12-16 00:22:53,341 - OPRO - WARNING - Ollama API 失敗 (http://140.113.86.14:11434/api/chat) - 嘗試 2: HTTPConnectionPool(host='140.113.86.14', port=11434): Read timed out. (read timeout=60)
2025-12-16 00:23:55,362 - OPRO - WARNING - Ollama API 失敗 (http://140.113.86.14:11434/api/chat) - 嘗試 3: HTTPConnectionPool(host='140.113.86.14', port=11434): Read timed out. (read timeout=60)
2025-12-16 00:25:40,853 - OPRO - WARNING - Ollama API 失敗 (http://140.113.86.14:11434/api/chat) - 嘗試 1: HTTPConnectionPool(host='140.113.86.14', port=11434): Read timed out. (read timeout=60)
2025-12-16 00:26:41,917 - OPRO - WARNING - Ollama API 失敗 (http://140.113.86.14:11434/api/chat) - 嘗試 2: HTTPConnectionPool(host='140.113.86.14', port=11434): Read timed out. (read timeout=60)
2025-12-16 00:27:43,981 - OPRO - WARNING - Ollama API 失敗 (http://140.113.86.14:11434/api/chat) - 嘗試 3: HTTPConnectionPool(host='140.113.86.14', port=11434): Read timed out. (read timeout=60)
2025-12-16 00:28:48,049 - OPRO - WARNING - Ollama API 失敗 (http://140.113.86.14:11434/api/chat) - 嘗試 1: HTTPConnectionPool(host='140.113.86.14', port=11434): Read timed out. (read timeout=60)
2025-12-16 00:29:49,072 - OPRO - WARNING - Ollama API 失敗 (http://140.113.86.14:11434/api/chat) - 嘗試 2: HTTPConnectionPool(host='140.113.86.14', port=11434): Read timed out. (read timeout=60)
2025-12-16 00:30:51,133 - OPRO - WARNING - Ollama API 失敗 (http://140.113.86.14:11434/api/chat) - 嘗試 3: HTTPConnectionPool(host='140.113.86.14', port=11434): Read timed out. (read timeout=60)
2025-12-16 00:31:55,201 - OPRO - WARNING - Ollama API 失敗 (http://140.113.86.14:11434/api/chat) - 嘗試 1: HTTPConnectionPool(host='140.113.86.14', port=11434): Read timed out. (read timeout=60)
2025-12-16 00:32:56,265 - OPRO - WARNING - Ollama API 失敗 (http://140.113.86.14:11434/api/chat) - 嘗試 2: HTTPConnectionPool(host='140.113.86.14', port=11434): Read timed out. (read timeout=60)
2025-12-16 00:33:58,331 - OPRO - WARNING - Ollama API 失敗 (http://140.113.86.14:11434/api/chat) - 嘗試 3: HTTPConnectionPool(host='140.113.86.14', port=11434): Read timed out. (read timeout=60)
2025-12-16 00:35:02,397 - OPRO - WARNING - Ollama API 失敗 (http://140.113.86.14:11434/api/chat) - 嘗試 1: HTTPConnectionPool(host='140.113.86.14', port=11434): Read timed out. (read timeout=60)
2025-12-16 00:36:03,461 - OPRO - WARNING - Ollama API 失敗 (http://140.113.86.14:11434/api/chat) - 嘗試 2: HTTPConnectionPool(host='140.113.86.14', port=11434): Read timed out. (read timeout=60)
2025-12-16 00:37:05,525 - OPRO - WARNING - Ollama API 失敗 (http://140.113.86.14:11434/api/chat) - 嘗試 3: HTTPConnectionPool(host='140.113.86.14', port=11434): Read timed out. (read timeout=60)
2025-12-16 00:38:50,801 - OPRO - WARNING - Ollama API 失敗 (http://140.113.86.14:11434/api/chat) - 嘗試 1: HTTPConnectionPool(host='140.113.86.14', port=11434): Read timed out. (read timeout=60)
2025-12-16 00:39:51,866 - OPRO - WARNING - Ollama API 失敗 (http://140.113.86.14:11434/api/chat) - 嘗試 2: HTTPConnectionPool(host='140.113.86.14', port=11434): Read timed out. (read timeout=60)
2025-12-16 00:40:53,887 - OPRO - WARNING - Ollama API 失敗 (http://140.113.86.14:11434/api/chat) - 嘗試 3: HTTPConnectionPool(host='140.113.86.14', port=11434): Read timed out. (read timeout=60)
2025-12-16 00:42:53,249 - OPRO - WARNING - Ollama API 失敗 (http://140.113.86.14:11434/api/chat) - 嘗試 1: HTTPConnectionPool(host='140.113.86.14', port=11434): Read timed out. (read timeout=60)
2025-12-16 00:43:54,313 - OPRO - WARNING - Ollama API 失敗 (http://140.113.86.14:11434/api/chat) - 嘗試 2: HTTPConnectionPool(host='140.113.86.14', port=11434): Read timed out. (read timeout=60)
2025-12-16 00:44:56,331 - OPRO - WARNING - Ollama API 失敗 (http://140.113.86.14:11434/api/chat) - 嘗試 3: HTTPConnectionPool(host='140.113.86.14', port=11434): Read timed out. (read timeout=60)
2025-12-16 00:46:49,849 - OPRO - WARNING - Ollama API 失敗 (http://140.113.86.14:11434/api/chat) - 嘗試 1: HTTPConnectionPool(host='140.113.86.14', port=11434): Read timed out. (read timeout=60)
2025-12-16 00:47:50,869 - OPRO - WARNING - Ollama API 失敗 (http://140.113.86.14:11434/api/chat) - 嘗試 2: HTTPConnectionPool(host='140.113.86.14', port=11434): Read timed out. (read timeout=60)
2025-12-16 00:48:52,933 - OPRO - WARNING - Ollama API 失敗 (http://140.113.86.14:11434/api/chat) - 嘗試 3: HTTPConnectionPool(host='140.113.86.14', port=11434): Read timed out. (read timeout=60)
2025-12-16 00:49:56,977 - OPRO - WARNING - Ollama API 失敗 (http://140.113.86.14:11434/api/chat) - 嘗試 1: HTTPConnectionPool(host='140.113.86.14', port=11434): Read timed out. (read timeout=60)
2025-12-16 00:50:58,041 - OPRO - WARNING - Ollama API 失敗 (http://140.113.86.14:11434/api/chat) - 嘗試 2: HTTPConnectionPool(host='140.113.86.14', port=11434): Read timed out. (read timeout=60)
2025-12-16 00:52:00,070 - OPRO - WARNING - Ollama API 失敗 (http://140.113.86.14:11434/api/chat) - 嘗試 3: HTTPConnectionPool(host='140.113.86.14', port=11434): Read timed out. (read timeout=60)
2025-12-16 00:54:52,774 - OPRO - WARNING - Ollama API 失敗 (http://140.113.86.14:11434/api/chat) - 嘗試 1: HTTPConnectionPool(host='140.113.86.14', port=11434): Read timed out. (read timeout=60)
2025-12-16 00:55:53,839 - OPRO - WARNING - Ollama API 失敗 (http://140.113.86.14:11434/api/chat) - 嘗試 2: HTTPConnectionPool(host='140.113.86.14', port=11434): Read timed out. (read timeout=60)
2025-12-16 00:56:55,905 - OPRO - WARNING - Ollama API 失敗 (http://140.113.86.14:11434/api/chat) - 嘗試 3: HTTPConnectionPool(host='140.113.86.14', port=11434): Read timed out. (read timeout=60)
2025-12-16 00:57:59,945 - OPRO - WARNING - Ollama API 失敗 (http://140.113.86.14:11434/api/chat) - 嘗試 1: HTTPConnectionPool(host='140.113.86.14', port=11434): Read timed out. (read timeout=60)
2025-12-16 00:59:00,980 - OPRO - WARNING - Ollama API 失敗 (http://140.113.86.14:11434/api/chat) - 嘗試 2: HTTPConnectionPool(host='140.113.86.14', port=11434): Read timed out. (read timeout=60)
2025-12-16 01:00:03,046 - OPRO - WARNING - Ollama API 失敗 (http://140.113.86.14:11434/api/chat) - 嘗試 3: HTTPConnectionPool(host='140.113.86.14', port=11434): Read timed out. (read timeout=60)
2025-12-16 01:01:07,112 - OPRO - WARNING - Ollama API 失敗 (http://140.113.86.14:11434/api/chat) - 嘗試 1: HTTPConnectionPool(host='140.113.86.14', port=11434): Read timed out. (read timeout=60)
2025-12-16 01:02:08,177 - OPRO - WARNING - Ollama API 失敗 (http://140.113.86.14:11434/api/chat) - 嘗試 2: HTTPConnectionPool(host='140.113.86.14', port=11434): Read timed out. (read timeout=60)
2025-12-16 01:03:10,241 - OPRO - WARNING - Ollama API 失敗 (http://140.113.86.14:11434/api/chat) - 嘗試 3: HTTPConnectionPool(host='140.113.86.14', port=11434): Read timed out. (read timeout=60)
2025-12-16 01:04:14,309 - OPRO - WARNING - Ollama API 失敗 (http://140.113.86.14:11434/api/chat) - 嘗試 1: HTTPConnectionPool(host='140.113.86.14', port=11434): Read timed out. (read timeout=60)
2025-12-16 01:05:15,374 - OPRO - WARNING - Ollama API 失敗 (http://140.113.86.14:11434/api/chat) - 嘗試 2: HTTPConnectionPool(host='140.113.86.14', port=11434): Read timed out. (read timeout=60)
2025-12-16 01:06:17,440 - OPRO - WARNING - Ollama API 失敗 (http://140.113.86.14:11434/api/chat) - 嘗試 3: HTTPConnectionPool(host='140.113.86.14', port=11434): Read timed out. (read timeout=60)
2025-12-16 01:08:21,361 - OPRO - WARNING - Ollama API 失敗 (http://140.113.86.14:11434/api/chat) - 嘗試 1: HTTPConnectionPool(host='140.113.86.14', port=11434): Read timed out. (read timeout=60)
2025-12-16 01:09:22,395 - OPRO - WARNING - Ollama API 失敗 (http://140.113.86.14:11434/api/chat) - 嘗試 2: HTTPConnectionPool(host='140.113.86.14', port=11434): Read timed out. (read timeout=60)
2025-12-16 01:10:24,461 - OPRO - WARNING - Ollama API 失敗 (http://140.113.86.14:11434/api/chat) - 嘗試 3: HTTPConnectionPool(host='140.113.86.14', port=11434): Read timed out. (read timeout=60)
2025-12-16 01:11:28,525 - OPRO - WARNING - Ollama API 失敗 (http://140.113.86.14:11434/api/chat) - 嘗試 1: HTTPConnectionPool(host='140.113.86.14', port=11434): Read timed out. (read timeout=60)
2025-12-16 01:12:29,548 - OPRO - WARNING - Ollama API 失敗 (http://140.113.86.14:11434/api/chat) - 嘗試 2: HTTPConnectionPool(host='140.113.86.14', port=11434): Read timed out. (read timeout=60)
2025-12-16 01:13:31,613 - OPRO - WARNING - Ollama API 失敗 (http://140.113.86.14:11434/api/chat) - 嘗試 3: HTTPConnectionPool(host='140.113.86.14', port=11434): Read timed out. (read timeout=60)
2025-12-16 01:16:30,378 - OPRO - WARNING - Ollama API 失敗 (http://140.113.86.14:11434/api/chat) - 嘗試 1: HTTPConnectionPool(host='140.113.86.14', port=11434): Read timed out. (read timeout=60)
2025-12-16 01:17:31,405 - OPRO - WARNING - Ollama API 失敗 (http://140.113.86.14:11434/api/chat) - 嘗試 2: HTTPConnectionPool(host='140.113.86.14', port=11434): Read timed out. (read timeout=60)
2025-12-16 01:18:33,472 - OPRO - WARNING - Ollama API 失敗 (http://140.113.86.14:11434/api/chat) - 嘗試 3: HTTPConnectionPool(host='140.113.86.14', port=11434): Read timed out. (read timeout=60)
2025-12-16 01:19:37,537 - OPRO - WARNING - Ollama API 失敗 (http://140.113.86.14:11434/api/chat) - 嘗試 1: HTTPConnectionPool(host='140.113.86.14', port=11434): Read timed out. (read timeout=60)
2025-12-16 01:20:38,578 - OPRO - WARNING - Ollama API 失敗 (http://140.113.86.14:11434/api/chat) - 嘗試 2: HTTPConnectionPool(host='140.113.86.14', port=11434): Read timed out. (read timeout=60)
2025-12-16 01:21:40,641 - OPRO - WARNING - Ollama API 失敗 (http://140.113.86.14:11434/api/chat) - 嘗試 3: HTTPConnectionPool(host='140.113.86.14', port=11434): Read timed out. (read timeout=60)
2025-12-16 01:23:44,018 - OPRO - WARNING - Ollama API 失敗 (http://140.113.86.14:11434/api/chat) - 嘗試 1: HTTPConnectionPool(host='140.113.86.14', port=11434): Read timed out. (read timeout=60)
2025-12-16 01:24:45,081 - OPRO - WARNING - Ollama API 失敗 (http://140.113.86.14:11434/api/chat) - 嘗試 2: HTTPConnectionPool(host='140.113.86.14', port=11434): Read timed out. (read timeout=60)
2025-12-16 01:25:47,119 - OPRO - WARNING - Ollama API 失敗 (http://140.113.86.14:11434/api/chat) - 嘗試 3: HTTPConnectionPool(host='140.113.86.14', port=11434): Read timed out. (read timeout=60)
2025-12-16 01:26:51,154 - OPRO - WARNING - Ollama API 失敗 (http://140.113.86.14:11434/api/chat) - 嘗試 1: HTTPConnectionPool(host='140.113.86.14', port=11434): Read timed out. (read timeout=60)
2025-12-16 01:28:38,956 - OPRO - WARNING - Ollama API 失敗 (http://140.113.86.14:11434/api/chat) - 嘗試 1: HTTPConnectionPool(host='140.113.86.14', port=11434): Read timed out. (read timeout=60)
2025-12-16 01:29:40,021 - OPRO - WARNING - Ollama API 失敗 (http://140.113.86.14:11434/api/chat) - 嘗試 2: HTTPConnectionPool(host='140.113.86.14', port=11434): Read timed out. (read timeout=60)
2025-12-16 01:30:42,071 - OPRO - WARNING - Ollama API 失敗 (http://140.113.86.14:11434/api/chat) - 嘗試 3: HTTPConnectionPool(host='140.113.86.14', port=11434): Read timed out. (read timeout=60)
2025-12-16 01:32:36,665 - OPRO - WARNING - Ollama API 失敗 (http://140.113.86.14:11434/api/chat) - 嘗試 1: HTTPConnectionPool(host='140.113.86.14', port=11434): Read timed out. (read timeout=60)
2025-12-16 01:33:37,729 - OPRO - WARNING - Ollama API 失敗 (http://140.113.86.14:11434/api/chat) - 嘗試 2: HTTPConnectionPool(host='140.113.86.14', port=11434): Read timed out. (read timeout=60)
2025-12-16 01:34:39,793 - OPRO - WARNING - Ollama API 失敗 (http://140.113.86.14:11434/api/chat) - 嘗試 3: HTTPConnectionPool(host='140.113.86.14', port=11434): Read timed out. (read timeout=60)
2025-12-16 01:35:43,825 - OPRO - WARNING - Ollama API 失敗 (http://140.113.86.14:11434/api/chat) - 嘗試 1: HTTPConnectionPool(host='140.113.86.14', port=11434): Read timed out. (read timeout=60)
2025-12-16 01:36:44,890 - OPRO - WARNING - Ollama API 失敗 (http://140.113.86.14:11434/api/chat) - 嘗試 2: HTTPConnectionPool(host='140.113.86.14', port=11434): Read timed out. (read timeout=60)
2025-12-16 01:37:46,905 - OPRO - WARNING - Ollama API 失敗 (http://140.113.86.14:11434/api/chat) - 嘗試 3: HTTPConnectionPool(host='140.113.86.14', port=11434): Read timed out. (read timeout=60)
2025-12-16 01:38:50,961 - OPRO - WARNING - Ollama API 失敗 (http://140.113.86.14:11434/api/chat) - 嘗試 1: HTTPConnectionPool(host='140.113.86.14', port=11434): Read timed out. (read timeout=60)
2025-12-16 01:39:51,973 - OPRO - WARNING - Ollama API 失敗 (http://140.113.86.14:11434/api/chat) - 嘗試 2: HTTPConnectionPool(host='140.113.86.14', port=11434): Read timed out. (read timeout=60)
2025-12-16 01:40:54,037 - OPRO - WARNING - Ollama API 失敗 (http://140.113.86.14:11434/api/chat) - 嘗試 3: HTTPConnectionPool(host='140.113.86.14', port=11434): Read timed out. (read timeout=60)
2025-12-16 01:41:58,076 - OPRO - WARNING - Ollama API 失敗 (http://140.113.86.14:11434/api/chat) - 嘗試 1: HTTPConnectionPool(host='140.113.86.14', port=11434): Read timed out. (read timeout=60)
2025-12-16 01:42:59,141 - OPRO - WARNING - Ollama API 失敗 (http://140.113.86.14:11434/api/chat) - 嘗試 2: HTTPConnectionPool(host='140.113.86.14', port=11434): Read timed out. (read timeout=60)
2025-12-16 01:44:01,205 - OPRO - WARNING - Ollama API 失敗 (http://140.113.86.14:11434/api/chat) - 嘗試 3: HTTPConnectionPool(host='140.113.86.14', port=11434): Read timed out. (read timeout=60)
2025-12-16 01:45:05,214 - OPRO - WARNING - Ollama API 失敗 (http://140.113.86.14:11434/api/chat) - 嘗試 1: HTTPConnectionPool(host='140.113.86.14', port=11434): Read timed out. (read timeout=60)
2025-12-16 01:47:06,083 - OPRO - WARNING - Ollama API 失敗 (http://140.113.86.14:11434/api/chat) - 嘗試 1: HTTPConnectionPool(host='140.113.86.14', port=11434): Read timed out. (read timeout=60)
2025-12-16 01:48:07,105 - OPRO - WARNING - Ollama API 失敗 (http://140.113.86.14:11434/api/chat) - 嘗試 2: HTTPConnectionPool(host='140.113.86.14', port=11434): Read timed out. (read timeout=60)
2025-12-16 01:49:09,169 - OPRO - WARNING - Ollama API 失敗 (http://140.113.86.14:11434/api/chat) - 嘗試 3: HTTPConnectionPool(host='140.113.86.14', port=11434): Read timed out. (read timeout=60)
2025-12-16 01:50:13,237 - OPRO - WARNING - Ollama API 失敗 (http://140.113.86.14:11434/api/chat) - 嘗試 1: HTTPConnectionPool(host='140.113.86.14', port=11434): Read timed out. (read timeout=60)
2025-12-16 01:51:14,301 - OPRO - WARNING - Ollama API 失敗 (http://140.113.86.14:11434/api/chat) - 嘗試 2: HTTPConnectionPool(host='140.113.86.14', port=11434): Read timed out. (read timeout=60)
2025-12-16 01:52:16,332 - OPRO - WARNING - Ollama API 失敗 (http://140.113.86.14:11434/api/chat) - 嘗試 3: HTTPConnectionPool(host='140.113.86.14', port=11434): Read timed out. (read timeout=60)
2025-12-16 01:53:20,397 - OPRO - WARNING - Ollama API 失敗 (http://140.113.86.14:11434/api/chat) - 嘗試 1: HTTPConnectionPool(host='140.113.86.14', port=11434): Read timed out. (read timeout=60)
2025-12-16 01:54:21,423 - OPRO - WARNING - Ollama API 失敗 (http://140.113.86.14:11434/api/chat) - 嘗試 2: HTTPConnectionPool(host='140.113.86.14', port=11434): Read timed out. (read timeout=60)
2025-12-16 01:55:23,485 - OPRO - WARNING - Ollama API 失敗 (http://140.113.86.14:11434/api/chat) - 嘗試 3: HTTPConnectionPool(host='140.113.86.14', port=11434): Read timed out. (read timeout=60)
2025-12-16 01:58:09,881 - OPRO - WARNING - Ollama API 失敗 (http://140.113.86.14:11434/api/chat) - 嘗試 1: HTTPConnectionPool(host='140.113.86.14', port=11434): Read timed out. (read timeout=60)
2025-12-16 01:59:10,945 - OPRO - WARNING - Ollama API 失敗 (http://140.113.86.14:11434/api/chat) - 嘗試 2: HTTPConnectionPool(host='140.113.86.14', port=11434): Read timed out. (read timeout=60)
2025-12-16 02:00:12,969 - OPRO - WARNING - Ollama API 失敗 (http://140.113.86.14:11434/api/chat) - 嘗試 3: HTTPConnectionPool(host='140.113.86.14', port=11434): Read timed out. (read timeout=60)
2025-12-16 02:02:11,461 - OPRO - WARNING - Ollama API 失敗 (http://140.113.86.14:11434/api/chat) - 嘗試 1: HTTPConnectionPool(host='140.113.86.14', port=11434): Read timed out. (read timeout=60)
2025-12-16 02:03:12,494 - OPRO - WARNING - Ollama API 失敗 (http://140.113.86.14:11434/api/chat) - 嘗試 2: HTTPConnectionPool(host='140.113.86.14', port=11434): Read timed out. (read timeout=60)
2025-12-16 02:04:14,560 - OPRO - WARNING - Ollama API 失敗 (http://140.113.86.14:11434/api/chat) - 嘗試 3: HTTPConnectionPool(host='140.113.86.14', port=11434): Read timed out. (read timeout=60)
2025-12-16 02:06:12,192 - OPRO - WARNING - Ollama API 失敗 (http://140.113.86.14:11434/api/chat) - 嘗試 1: HTTPConnectionPool(host='140.113.86.14', port=11434): Read timed out. (read timeout=60)
2025-12-16 02:07:13,258 - OPRO - WARNING - Ollama API 失敗 (http://140.113.86.14:11434/api/chat) - 嘗試 2: HTTPConnectionPool(host='140.113.86.14', port=11434): Read timed out. (read timeout=60)
2025-12-16 02:08:15,281 - OPRO - WARNING - Ollama API 失敗 (http://140.113.86.14:11434/api/chat) - 嘗試 3: HTTPConnectionPool(host='140.113.86.14', port=11434): Read timed out. (read timeout=60)
